event-id,visible,Twilight,Rise,Twilight3,Deleted,Inserted,sensor-type,individual-taxon-canonical-name,ID,individual-local-identifier,study-name
16668351345,TRUE,2019-03-11T09:00:12Z,FALSE,2019-03-11T09:00:12Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351355,TRUE,2019-03-11T19:59:37Z,TRUE,2019-03-11T19:59:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351361,TRUE,2019-03-12T09:06:07Z,FALSE,2019-03-12T09:06:07Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351369,TRUE,2019-03-12T20:01:23Z,TRUE,2019-03-12T20:01:23Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351373,TRUE,2019-03-13T08:56:07Z,FALSE,2019-03-13T08:56:07Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351384,TRUE,2019-03-13T20:08:23Z,TRUE,2019-03-13T20:08:23Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351390,TRUE,2019-03-14T08:58:26Z,FALSE,2019-03-14T08:58:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351400,TRUE,2019-03-14T19:59:37Z,TRUE,2019-03-14T19:59:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351408,TRUE,2019-03-15T09:01:26Z,FALSE,2019-03-15T09:01:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351415,TRUE,2019-03-15T19:53:42Z,TRUE,2019-03-15T19:53:42Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351424,TRUE,2019-03-16T09:01:41Z,FALSE,2019-03-16T09:01:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351430,TRUE,2019-03-16T19:58:42Z,TRUE,2019-03-16T19:58:42Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351440,TRUE,2019-03-17T09:05:12Z,FALSE,2019-03-17T09:05:12Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351449,TRUE,2019-03-17T19:58:00Z,TRUE,2019-03-17T19:58:00Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351452,TRUE,2019-03-18T08:59:42Z,FALSE,2019-03-18T08:59:42Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351464,TRUE,2019-03-18T19:55:07Z,TRUE,2019-03-18T19:55:07Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351467,TRUE,2019-03-19T08:50:19Z,FALSE,2019-03-19T08:50:19Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351481,TRUE,2019-03-19T20:07:53Z,TRUE,2019-03-19T20:07:53Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351484,TRUE,2019-03-20T08:50:35Z,FALSE,2019-03-20T08:50:35Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351493,TRUE,2019-03-20T20:03:42Z,TRUE,2019-03-20T20:03:42Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351504,TRUE,2019-03-21T08:59:58Z,FALSE,2019-03-21T08:59:58Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351514,TRUE,2019-03-21T20:13:43Z,TRUE,2019-03-21T20:13:43Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351518,TRUE,2019-03-22T08:55:25Z,FALSE,2019-03-22T08:55:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351527,TRUE,2019-03-22T20:04:37Z,TRUE,2019-03-22T20:04:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351531,TRUE,2019-03-23T08:11:49Z,FALSE,2019-03-23T08:11:49Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351546,TRUE,2019-03-23T20:24:37Z,TRUE,2019-03-23T20:24:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351550,TRUE,2019-03-24T08:40:12Z,FALSE,2019-03-24T08:40:12Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351562,TRUE,2019-03-24T20:34:37Z,TRUE,2019-03-24T20:34:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351565,TRUE,2019-03-25T08:36:26Z,FALSE,2019-03-25T08:36:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351578,TRUE,2019-03-25T20:19:24Z,TRUE,2019-03-25T20:19:24Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351580,TRUE,2019-03-26T08:38:26Z,FALSE,2019-03-26T08:38:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351593,TRUE,2019-03-26T20:28:57Z,TRUE,2019-03-26T20:28:57Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351596,TRUE,2019-03-27T08:45:12Z,FALSE,2019-03-27T08:45:12Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351609,TRUE,2019-03-27T20:26:23Z,TRUE,2019-03-27T20:26:23Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351616,TRUE,2019-03-28T08:40:12Z,FALSE,2019-03-28T08:40:12Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351625,TRUE,2019-03-28T20:33:32Z,TRUE,2019-03-28T20:33:32Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351628,TRUE,2019-03-29T08:20:10Z,FALSE,2019-03-29T08:20:10Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351641,TRUE,2019-03-29T20:24:37Z,TRUE,2019-03-29T20:24:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351647,TRUE,2019-03-30T08:36:26Z,FALSE,2019-03-30T08:36:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351655,TRUE,2019-03-30T20:13:23Z,TRUE,2019-03-30T20:13:23Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351661,TRUE,2019-03-31T08:33:26Z,FALSE,2019-03-31T08:33:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351673,TRUE,2019-03-31T20:15:33Z,TRUE,2019-03-31T20:15:33Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351679,TRUE,2019-04-01T08:39:16Z,FALSE,2019-04-01T08:39:16Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351689,TRUE,2019-04-01T20:04:51Z,TRUE,2019-04-01T20:04:51Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351695,TRUE,2019-04-02T08:43:26Z,FALSE,2019-04-02T08:43:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351701,TRUE,2019-04-02T20:06:23Z,TRUE,2019-04-02T20:06:23Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351711,TRUE,2019-04-03T08:29:16Z,FALSE,2019-04-03T08:29:16Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351720,TRUE,2019-04-03T20:08:08Z,TRUE,2019-04-03T20:08:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351725,TRUE,2019-04-04T08:34:42Z,FALSE,2019-04-04T08:34:42Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351735,TRUE,2019-04-04T20:08:42Z,TRUE,2019-04-04T20:08:42Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351741,TRUE,2019-04-05T08:21:07Z,FALSE,2019-04-05T08:21:07Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351753,TRUE,2019-04-05T20:24:39Z,TRUE,2019-04-05T20:24:39Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351758,TRUE,2019-04-06T08:36:07Z,FALSE,2019-04-06T08:36:07Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351764,TRUE,2019-04-06T20:05:33Z,TRUE,2019-04-06T20:05:33Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351774,TRUE,2019-04-07T08:31:07Z,FALSE,2019-04-07T08:31:07Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351783,TRUE,2019-04-07T20:14:37Z,TRUE,2019-04-07T20:14:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351787,TRUE,2019-04-08T08:14:42Z,FALSE,2019-04-08T08:14:42Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351799,TRUE,2019-04-08T20:23:23Z,TRUE,2019-04-08T20:23:23Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351804,TRUE,2019-04-09T08:24:16Z,FALSE,2019-04-09T08:24:16Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351816,TRUE,2019-04-09T20:27:52Z,TRUE,2019-04-09T20:27:52Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
16668351822,TRUE,2019-04-10T08:18:26Z,FALSE,2019-04-10T08:18:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ916,036-94909,Tracking Red-necked stints along the EAAF
