event-id,visible,Twilight,Rise,Twilight3,Deleted,Inserted,sensor-type,individual-taxon-canonical-name,ID,individual-local-identifier,study-name
16668351376,TRUE,2019-03-13T09:00:56Z,FALSE,2019-03-13T09:00:56Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351380,TRUE,2019-03-13T19:53:25Z,TRUE,2019-03-13T19:53:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351392,TRUE,2019-03-14T09:08:11Z,FALSE,2019-03-14T09:08:11Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351398,TRUE,2019-03-14T19:53:32Z,TRUE,2019-03-14T19:53:32Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351403,TRUE,2019-03-15T08:33:11Z,FALSE,2019-03-15T08:33:11Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351413,TRUE,2019-03-15T19:48:32Z,TRUE,2019-03-15T19:48:32Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351423,TRUE,2019-03-16T09:00:36Z,FALSE,2019-03-16T09:00:36Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351429,TRUE,2019-03-16T19:55:18Z,TRUE,2019-03-16T19:55:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351439,TRUE,2019-03-17T09:04:52Z,FALSE,2019-03-17T09:04:52Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351446,TRUE,2019-03-17T19:53:34Z,TRUE,2019-03-17T19:53:34Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351458,TRUE,2019-03-18T09:08:11Z,FALSE,2019-03-18T09:08:11Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351460,TRUE,2019-03-18T19:49:02Z,TRUE,2019-03-18T19:49:02Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351474,TRUE,2019-03-19T09:03:53Z,FALSE,2019-03-19T09:03:53Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351475,TRUE,2019-03-19T20:00:18Z,TRUE,2019-03-19T20:00:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351490,TRUE,2019-03-20T09:00:21Z,FALSE,2019-03-20T09:00:21Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351491,TRUE,2019-03-20T20:00:18Z,TRUE,2019-03-20T20:00:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351505,TRUE,2019-03-21T09:02:21Z,FALSE,2019-03-21T09:02:21Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351508,TRUE,2019-03-21T20:00:18Z,TRUE,2019-03-21T20:00:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351519,TRUE,2019-03-22T08:55:48Z,FALSE,2019-03-22T08:55:48Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351523,TRUE,2019-03-22T20:02:37Z,TRUE,2019-03-22T20:02:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351537,TRUE,2019-03-23T08:50:36Z,FALSE,2019-03-23T08:50:36Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351540,TRUE,2019-03-23T19:57:37Z,TRUE,2019-03-23T19:57:37Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351552,TRUE,2019-03-24T08:44:07Z,FALSE,2019-03-24T08:44:07Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351556,TRUE,2019-03-24T20:16:55Z,TRUE,2019-03-24T20:16:55Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
16668351569,TRUE,2019-03-25T08:48:53Z,FALSE,2019-03-25T08:48:53Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,BQ593,036-52471,Tracking Red-necked stints along the EAAF
