event-id,visible,Twilight,Rise,Twilight3,Deleted,Inserted,sensor-type,individual-taxon-canonical-name,ID,individual-local-identifier,study-name
16668348022,TRUE,2016-04-10T08:18:20Z,FALSE,2016-04-10T08:18:20Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348029,TRUE,2016-04-10T20:44:31Z,TRUE,2016-04-10T20:44:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348034,TRUE,2016-04-11T08:18:06Z,FALSE,2016-04-11T08:18:06Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348041,TRUE,2016-04-11T20:19:31Z,TRUE,2016-04-11T20:19:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348056,TRUE,2016-04-12T08:24:15Z,FALSE,2016-04-12T08:24:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348065,TRUE,2016-04-12T20:34:31Z,TRUE,2016-04-12T20:34:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348074,TRUE,2016-04-13T08:48:39Z,FALSE,2016-04-13T08:48:39Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348083,TRUE,2016-04-13T21:13:15Z,TRUE,2016-04-13T21:13:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348092,TRUE,2016-04-14T09:35:01Z,FALSE,2016-04-14T09:35:01Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348101,TRUE,2016-04-14T21:54:31Z,TRUE,2016-04-14T21:54:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348110,TRUE,2016-04-15T10:09:15Z,FALSE,2016-04-15T10:09:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348119,TRUE,2016-04-15T22:04:31Z,TRUE,2016-04-15T22:04:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348128,TRUE,2016-04-16T10:03:20Z,FALSE,2016-04-16T10:03:20Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348137,TRUE,2016-04-16T22:12:00Z,TRUE,2016-04-16T22:12:00Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348146,TRUE,2016-04-17T10:04:12Z,FALSE,2016-04-17T10:04:12Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348155,TRUE,2016-04-17T22:13:41Z,TRUE,2016-04-17T22:13:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348164,TRUE,2016-04-18T09:59:54Z,FALSE,2016-04-18T09:59:54Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348173,TRUE,2016-04-18T21:59:31Z,TRUE,2016-04-18T21:59:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348182,TRUE,2016-04-19T10:12:24Z,FALSE,2016-04-19T10:12:24Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348191,TRUE,2016-04-19T22:16:22Z,TRUE,2016-04-19T22:16:22Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348200,TRUE,2016-04-20T09:58:18Z,FALSE,2016-04-20T09:58:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348209,TRUE,2016-04-20T22:11:04Z,TRUE,2016-04-20T22:11:04Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348218,TRUE,2016-04-21T09:50:04Z,FALSE,2016-04-21T09:50:04Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348227,TRUE,2016-04-21T22:17:38Z,TRUE,2016-04-21T22:17:38Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348236,TRUE,2016-04-22T09:48:39Z,FALSE,2016-04-22T09:48:39Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348245,TRUE,2016-04-22T22:22:22Z,TRUE,2016-04-22T22:22:22Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348254,TRUE,2016-04-23T10:04:34Z,FALSE,2016-04-23T10:04:34Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348263,TRUE,2016-04-23T22:22:47Z,TRUE,2016-04-23T22:22:47Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348272,TRUE,2016-04-24T09:54:15Z,FALSE,2016-04-24T09:54:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348281,TRUE,2016-04-24T22:21:50Z,TRUE,2016-04-24T22:21:50Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348290,TRUE,2016-04-25T09:56:34Z,FALSE,2016-04-25T09:56:34Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348299,TRUE,2016-04-25T22:13:41Z,TRUE,2016-04-25T22:13:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348308,TRUE,2016-04-26T10:03:18Z,FALSE,2016-04-26T10:03:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348317,TRUE,2016-04-26T22:12:26Z,TRUE,2016-04-26T22:12:26Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348326,TRUE,2016-04-27T09:55:08Z,FALSE,2016-04-27T09:55:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348335,TRUE,2016-04-27T22:16:08Z,TRUE,2016-04-27T22:16:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348344,TRUE,2016-04-28T10:19:49Z,FALSE,2016-04-28T10:19:49Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348353,TRUE,2016-04-28T22:17:45Z,TRUE,2016-04-28T22:17:45Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348362,TRUE,2016-04-29T10:52:24Z,FALSE,2016-04-29T10:52:24Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348371,TRUE,2016-04-29T22:24:31Z,TRUE,2016-04-29T22:24:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348380,TRUE,2016-04-30T10:59:34Z,FALSE,2016-04-30T10:59:34Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
16668348389,TRUE,2016-04-30T22:31:08Z,TRUE,2016-04-30T22:31:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X780,036-9013X,Tracking Red-necked stints along the EAAF
