event-id,visible,Twilight,Rise,Twilight3,Deleted,Inserted,sensor-type,individual-taxon-canonical-name,ID,individual-local-identifier,study-name
16668348019,TRUE,2016-04-10T08:13:18Z,FALSE,2016-04-10T08:13:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348027,TRUE,2016-04-10T20:28:15Z,TRUE,2016-04-10T20:28:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348035,TRUE,2016-04-11T08:18:18Z,FALSE,2016-04-11T08:18:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348044,TRUE,2016-04-11T20:28:15Z,TRUE,2016-04-11T20:28:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348048,TRUE,2016-04-12T08:02:59Z,FALSE,2016-04-12T08:02:59Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348062,TRUE,2016-04-12T20:25:00Z,TRUE,2016-04-12T20:25:00Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348068,TRUE,2016-04-13T08:00:18Z,FALSE,2016-04-13T08:00:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348077,TRUE,2016-04-13T20:27:25Z,TRUE,2016-04-13T20:27:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348086,TRUE,2016-04-14T08:05:18Z,FALSE,2016-04-14T08:05:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348098,TRUE,2016-04-14T20:32:25Z,TRUE,2016-04-14T20:32:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348102,TRUE,2016-04-15T08:03:38Z,FALSE,2016-04-15T08:03:38Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348116,TRUE,2016-04-15T20:38:15Z,TRUE,2016-04-15T20:38:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348120,TRUE,2016-04-16T07:57:04Z,FALSE,2016-04-16T07:57:04Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348133,TRUE,2016-04-16T20:38:15Z,TRUE,2016-04-16T20:38:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348140,TRUE,2016-04-17T08:15:18Z,FALSE,2016-04-17T08:15:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348152,TRUE,2016-04-17T20:25:15Z,TRUE,2016-04-17T20:25:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348156,TRUE,2016-04-18T08:05:18Z,FALSE,2016-04-18T08:05:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348171,TRUE,2016-04-18T20:31:59Z,TRUE,2016-04-18T20:31:59Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348174,TRUE,2016-04-19T08:07:11Z,FALSE,2016-04-19T08:07:11Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348188,TRUE,2016-04-19T20:30:06Z,TRUE,2016-04-19T20:30:06Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348192,TRUE,2016-04-20T08:05:18Z,FALSE,2016-04-20T08:05:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348206,TRUE,2016-04-20T20:32:25Z,TRUE,2016-04-20T20:32:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348210,TRUE,2016-04-21T07:50:18Z,FALSE,2016-04-21T07:50:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348225,TRUE,2016-04-21T20:33:15Z,TRUE,2016-04-21T20:33:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348228,TRUE,2016-04-22T07:56:08Z,FALSE,2016-04-22T07:56:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348240,TRUE,2016-04-22T20:33:15Z,TRUE,2016-04-22T20:33:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348247,TRUE,2016-04-23T08:03:51Z,FALSE,2016-04-23T08:03:51Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348259,TRUE,2016-04-23T20:37:25Z,TRUE,2016-04-23T20:37:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348267,TRUE,2016-04-24T08:06:08Z,FALSE,2016-04-24T08:06:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348274,TRUE,2016-04-24T20:28:15Z,TRUE,2016-04-24T20:28:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348285,TRUE,2016-04-25T08:05:18Z,FALSE,2016-04-25T08:05:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348293,TRUE,2016-04-25T20:35:45Z,TRUE,2016-04-25T20:35:45Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348301,TRUE,2016-04-26T07:58:46Z,FALSE,2016-04-26T07:58:46Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348311,TRUE,2016-04-26T20:46:31Z,TRUE,2016-04-26T20:46:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348321,TRUE,2016-04-27T07:51:08Z,FALSE,2016-04-27T07:51:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348330,TRUE,2016-04-27T20:51:43Z,TRUE,2016-04-27T20:51:43Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348339,TRUE,2016-04-28T07:51:08Z,FALSE,2016-04-28T07:51:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348348,TRUE,2016-04-28T20:51:43Z,TRUE,2016-04-28T20:51:43Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348357,TRUE,2016-04-29T08:02:04Z,FALSE,2016-04-29T08:02:04Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348363,TRUE,2016-04-29T20:33:15Z,TRUE,2016-04-29T20:33:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348374,TRUE,2016-04-30T07:58:45Z,FALSE,2016-04-30T07:58:45Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348382,TRUE,2016-04-30T20:41:31Z,TRUE,2016-04-30T20:41:31Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348392,TRUE,2016-05-01T07:57:11Z,FALSE,2016-05-01T07:57:11Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348399,TRUE,2016-05-01T20:36:29Z,TRUE,2016-05-01T20:36:29Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348410,TRUE,2016-05-02T08:00:18Z,FALSE,2016-05-02T08:00:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348419,TRUE,2016-05-02T20:38:15Z,TRUE,2016-05-02T20:38:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348428,TRUE,2016-05-03T07:48:18Z,FALSE,2016-05-03T07:48:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348437,TRUE,2016-05-03T20:41:59Z,TRUE,2016-05-03T20:41:59Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348446,TRUE,2016-05-04T07:53:27Z,FALSE,2016-05-04T07:53:27Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348456,TRUE,2016-05-04T21:03:15Z,TRUE,2016-05-04T21:03:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348465,TRUE,2016-05-05T08:15:18Z,FALSE,2016-05-05T08:15:18Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348474,TRUE,2016-05-05T20:56:29Z,TRUE,2016-05-05T20:56:29Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348483,TRUE,2016-05-06T08:12:59Z,FALSE,2016-05-06T08:12:59Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348494,TRUE,2016-05-06T21:23:15Z,TRUE,2016-05-06T21:23:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348501,TRUE,2016-05-07T08:32:04Z,FALSE,2016-05-07T08:32:04Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348510,TRUE,2016-05-07T21:18:15Z,TRUE,2016-05-07T21:18:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348520,TRUE,2016-05-08T08:46:08Z,FALSE,2016-05-08T08:46:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348530,TRUE,2016-05-08T21:23:15Z,TRUE,2016-05-08T21:23:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348538,TRUE,2016-05-09T08:41:08Z,FALSE,2016-05-09T08:41:08Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
16668348548,TRUE,2016-05-09T21:28:15Z,TRUE,2016-05-09T21:28:15Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X773,036-93634,Tracking Red-necked stints along the EAAF
