event-id,visible,Twilight,Rise,Twilight3,Deleted,Inserted,sensor-type,individual-taxon-canonical-name,ID,individual-local-identifier,study-name
16668348020,TRUE,2016-04-10T08:16:44Z,FALSE,2016-04-10T08:11:44Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348024,TRUE,2016-04-10T20:14:41Z,TRUE,2016-04-10T20:14:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348036,TRUE,2016-04-11T08:18:30Z,FALSE,2016-04-11T08:13:30Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348039,TRUE,2016-04-11T20:17:55Z,TRUE,2016-04-11T20:17:55Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348051,TRUE,2016-04-12T08:11:44Z,FALSE,2016-04-12T08:06:44Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348058,TRUE,2016-04-12T20:19:41Z,TRUE,2016-04-12T20:19:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348071,TRUE,2016-04-13T08:09:59Z,FALSE,2016-04-13T08:04:59Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348082,TRUE,2016-04-13T20:39:41Z,TRUE,2016-04-13T20:39:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348091,TRUE,2016-04-14T08:28:30Z,FALSE,2016-04-14T08:23:30Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348100,TRUE,2016-04-14T20:46:21Z,TRUE,2016-04-14T20:46:21Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348109,TRUE,2016-04-15T08:51:44Z,FALSE,2016-04-15T08:46:44Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348117,TRUE,2016-04-15T20:38:25Z,TRUE,2016-04-15T20:38:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348127,TRUE,2016-04-16T08:49:58Z,FALSE,2016-04-16T08:43:30Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348135,TRUE,2016-04-16T20:41:26Z,TRUE,2016-04-16T20:37:00Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348145,TRUE,2016-04-17T08:43:59Z,FALSE,2016-04-17T08:49:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348154,TRUE,2016-04-17T20:46:41Z,TRUE,2016-04-17T20:46:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348163,TRUE,2016-04-18T08:34:53Z,FALSE,2016-04-18T08:29:53Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348172,TRUE,2016-04-18T20:52:00Z,TRUE,2016-04-18T20:52:00Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348181,TRUE,2016-04-19T08:34:25Z,FALSE,2016-04-19T08:29:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348190,TRUE,2016-04-19T20:49:41Z,TRUE,2016-04-19T20:49:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348199,TRUE,2016-04-20T08:35:10Z,FALSE,2016-04-20T08:24:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348208,TRUE,2016-04-20T20:47:55Z,TRUE,2016-04-20T20:47:55Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348217,TRUE,2016-04-21T08:40:26Z,FALSE,2016-04-21T08:38:30Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348226,TRUE,2016-04-21T20:51:41Z,TRUE,2016-04-21T20:51:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348235,TRUE,2016-04-22T08:34:53Z,FALSE,2016-04-22T08:29:53Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348243,TRUE,2016-04-22T20:43:25Z,TRUE,2016-04-22T20:43:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348252,TRUE,2016-04-23T08:26:44Z,FALSE,2016-04-23T08:21:44Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348261,TRUE,2016-04-23T20:47:55Z,TRUE,2016-04-23T20:47:55Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348269,TRUE,2016-04-24T08:34:25Z,FALSE,2016-04-24T08:29:25Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348278,TRUE,2016-04-24T20:47:25Z,TRUE,2016-04-24T20:37:55Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348286,TRUE,2016-04-25T08:33:30Z,FALSE,2016-04-25T08:28:30Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348297,TRUE,2016-04-25T20:53:10Z,TRUE,2016-04-25T20:41:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348305,TRUE,2016-04-26T08:29:44Z,FALSE,2016-04-26T08:24:44Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348315,TRUE,2016-04-26T20:56:41Z,TRUE,2016-04-26T20:56:41Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
16668348323,TRUE,2016-04-27T08:29:53Z,FALSE,2016-04-27T08:24:53Z,FALSE,FALSE,solar-geolocator-twilight,Calidris ruficollis,X765,036-85261,Tracking Red-necked stints along the EAAF
