"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2014-04-05 08:06:03,FALSE,FALSE,NA,FALSE,2014-04-05 08:11:03,NA
2014-04-05 20:33:10,TRUE,FALSE,NA,FALSE,2014-04-05 20:33:10,NA
2014-04-06 08:22:47,FALSE,FALSE,NA,FALSE,2014-04-06 08:27:47,NA
2014-04-06 20:47:44,TRUE,FALSE,NA,FALSE,2014-04-06 20:47:44,NA
2014-04-07 08:36:53,FALSE,FALSE,NA,FALSE,2014-04-07 08:41:53,NA
2014-04-07 20:52:14,TRUE,FALSE,NA,FALSE,2014-04-07 20:52:14,NA
2014-04-08 08:32:19,FALSE,FALSE,NA,FALSE,2014-04-08 08:37:19,NA
2014-04-08 20:46:55,TRUE,FALSE,NA,FALSE,2014-04-08 20:46:55,NA
2014-04-09 08:36:03,FALSE,FALSE,NA,FALSE,2014-04-09 08:41:03,NA
2014-04-09 20:39:00,TRUE,FALSE,NA,FALSE,2014-04-09 20:39:00,NA
2014-04-10 08:22:19,FALSE,FALSE,NA,FALSE,2014-04-10 08:27:19,NA
2014-04-10 20:41:19,TRUE,FALSE,NA,FALSE,2014-04-10 20:41:19,NA
2014-04-11 08:37:56,FALSE,FALSE,NA,FALSE,2014-04-11 08:42:56,NA
2014-04-11 20:36:19,TRUE,FALSE,NA,FALSE,2014-04-11 20:36:19,NA
2014-04-12 08:36:03,FALSE,FALSE,NA,FALSE,2014-04-12 08:41:03,NA
2014-04-12 20:31:19,TRUE,FALSE,NA,FALSE,2014-04-12 20:31:19,NA
2014-04-13 08:47:19,FALSE,FALSE,NA,FALSE,2014-04-13 08:52:19,NA
2014-04-13 20:32:44,TRUE,FALSE,NA,FALSE,2014-04-13 20:32:44,NA
2014-04-14 08:42:56,FALSE,FALSE,NA,FALSE,2014-04-14 08:47:56,NA
2014-04-14 20:37:44,TRUE,FALSE,NA,FALSE,2014-04-14 20:37:44,NA
2014-04-15 08:46:03,FALSE,FALSE,NA,FALSE,2014-04-15 08:51:03,NA
2014-04-15 20:36:00,TRUE,FALSE,NA,FALSE,2014-04-15 20:36:00,NA
2014-04-16 08:41:03,FALSE,FALSE,NA,FALSE,2014-04-16 08:46:03,NA
2014-04-16 20:37:28,TRUE,FALSE,NA,FALSE,2014-04-16 20:37:28,NA
2014-04-17 08:44:03,FALSE,FALSE,NA,FALSE,2014-04-17 08:49:03,NA
2014-04-17 20:41:20,TRUE,FALSE,NA,FALSE,2014-04-17 20:41:20,NA
2014-04-18 08:24:40,FALSE,FALSE,NA,FALSE,2014-04-18 08:29:40,NA
2014-04-18 20:43:11,TRUE,FALSE,NA,FALSE,2014-04-18 20:43:11,NA
2014-04-19 08:22:20,FALSE,FALSE,NA,FALSE,2014-04-19 08:27:20,NA
2014-04-19 20:44:01,TRUE,FALSE,NA,FALSE,2014-04-19 20:44:01,NA
2014-04-20 08:26:54,FALSE,FALSE,NA,FALSE,2014-04-20 08:31:54,NA
2014-04-20 20:45:46,TRUE,FALSE,NA,FALSE,2014-04-20 20:45:46,NA
2014-04-21 08:16:04,FALSE,FALSE,NA,FALSE,2014-04-21 08:21:04,NA
2014-04-21 20:42:45,TRUE,FALSE,NA,FALSE,2014-04-21 20:42:45,NA
2014-04-22 08:26:54,FALSE,FALSE,NA,FALSE,2014-04-22 08:31:54,NA
2014-04-22 20:48:11,TRUE,FALSE,NA,FALSE,2014-04-22 20:48:11,NA
2014-04-23 08:26:04,FALSE,FALSE,NA,FALSE,2014-04-23 08:31:04,NA
