Light,Tmin,Tmax,ID,Window,Date
0.7117456561493836,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.7180321062356059,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6619924558997567,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6722535790032182,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6770054280297366,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6672580389978613,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6770054280297366,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6564259181540715,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6900109586602,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.6770054280297366,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.8250548954730255,0.27756653992395436,0.3650793650793651,D173,1,2013-05-23
0.7792668390186053,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6858657231365212,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7239374088565261,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6858657231365212,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7445211627162808,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.8328529050445128,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.8530819992122561,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.8645570256466222,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7855540813805378,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7855540813805378,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7533830336748352,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.8328529050445128,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.8400727823122196,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7855540813805378,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7180321062356059,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7239374088565261,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6815362596318443,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7397684076096666,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.8328529050445128,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.729505170417758,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7149395743699922,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7117456561493836,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7653263586988243,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7824611661532901,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6858657231365212,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.8328529050445128,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7347718661768132,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7117456561493836,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6939870069557122,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7149395743699922,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7180321062356059,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6815362596318443,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6900109586602,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.7445211627162808,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
0.6815362596318443,0.13307984790874525,0.2724867724867725,D173,1,2013-05-23
