Light,Tmin,Tmax,ID,Window,Date
0.6619924558997567,0,0.23544973544973546,D143,1,2013-05-18
0.7084434778346642,0,0.23544973544973546,D143,1,2013-05-18
0.5767539707306016,0,0.23544973544973546,D143,1,2013-05-18
0.6722535790032182,0,0.23544973544973546,D143,1,2013-05-18
0.6095078101484814,0,0.23544973544973546,D143,1,2013-05-18
0.644237147068529,0,0.23544973544973546,D143,1,2013-05-18
0.7014831225098601,0,0.23544973544973546,D143,1,2013-05-18
0.6939870069557122,0,0.23544973544973546,D143,1,2013-05-18
0.6978071388528955,0,0.23544973544973546,D143,1,2013-05-18
0.7084434778346642,0,0.23544973544973546,D143,1,2013-05-18
0.7855540813805378,0,0.23544973544973546,D143,1,2013-05-18
0.7615056412686894,0,0.23544973544973546,D143,1,2013-05-18
0.757528958657742,0,0.23544973544973546,D143,1,2013-05-18
0.7347718661768132,0,0.23544973544973546,D143,1,2013-05-18
0.8328529050445128,0,0.23544973544973546,D143,1,2013-05-18
0.8400727823122196,0,0.23544973544973546,D143,1,2013-05-18
0.8748218536318623,0,0.23544973544973546,D143,1,2013-05-18
0.8400727823122196,0,0.23544973544973546,D143,1,2013-05-18
0.7690028969367715,0,0.23544973544973546,D143,1,2013-05-18
0.7690028969367715,0,0.23544973544973546,D143,1,2013-05-18
0.729505170417758,0,0.23544973544973546,D143,1,2013-05-18
0.7533830336748352,0,0.23544973544973546,D143,1,2013-05-18
0.8072927513215282,0,0.23544973544973546,D143,1,2013-05-18
0.7690028969367715,0,0.23544973544973546,D143,1,2013-05-18
0.8530819992122561,0,0.23544973544973546,D143,1,2013-05-18
0.9003831088144789,0,0.23544973544973546,D143,1,2013-05-18
0.7970284567583876,0,0.23544973544973546,D143,1,2013-05-18
0.8400727823122196,0,0.23544973544973546,D143,1,2013-05-18
0.8400727823122196,0,0.23544973544973546,D143,1,2013-05-18
0.8165780269089832,0,0.23544973544973546,D143,1,2013-05-18
0.8072927513215282,0,0.23544973544973546,D143,1,2013-05-18
0.647430269387132,0,0.23544973544973546,D143,1,2013-05-18
0.6564259181540715,0,0.23544973544973546,D143,1,2013-05-18
0.5889368617396089,0,0.23544973544973546,D143,1,2013-05-18
0.6672580389978613,0,0.23544973544973546,D143,1,2013-05-18
0.7347718661768132,0,0.23544973544973546,D143,1,2013-05-18
0.757528958657742,0,0.23544973544973546,D143,1,2013-05-18
0.6815362596318443,0,0.23544973544973546,D143,1,2013-05-18
0.6564259181540715,0,0.23544973544973546,D143,1,2013-05-18
0.6722535790032182,0,0.23544973544973546,D143,1,2013-05-18
0.7050254420514567,0,0.23544973544973546,D143,1,2013-05-18
0.6672580389978613,0,0.23544973544973546,D143,1,2013-05-18
0.7149395743699922,0,0.23544973544973546,D143,1,2013-05-18
0.6939870069557122,0,0.23544973544973546,D143,1,2013-05-18
0.6900109586602,0,0.23544973544973546,D143,1,2013-05-18
0.6264835927982675,0,0.23544973544973546,D143,1,2013-05-18
0.7397684076096666,0,0.23544973544973546,D143,1,2013-05-18
0.6939870069557122,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7050254420514567,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6047577387564139,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6619924558997567,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.5270514073935337,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7117456561493836,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6770054280297366,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6564259181540715,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6225087846151087,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6505220132024108,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6264835927982675,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6225087846151087,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6939870069557122,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6672580389978613,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7180321062356059,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7725457194864491,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7759642235945469,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.8400727823122196,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7855540813805378,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7855540813805378,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7759642235945469,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7792668390186053,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.8165780269089832,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.8748218536318623,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.8467943550519685,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.7050254420514567,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6564259181540715,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6375187431071151,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
0.6672580389978613,0.07984790874524714,0.03439153439153439,D143,1,2013-05-18
