Light,Tmin,Tmax,ID,Window,Date
0.9881422872215487,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9206128861769003,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9423533375976219,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9679151398397612,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9423533375976219,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9206128861769003,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9423533375976219,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9881422872215487,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8328529050445128,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8530819992122561,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8645570256466222,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8165780269089832,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8250548954730255,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8250548954730255,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8250548954730255,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.960116671178051,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9423533375976219,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9003831088144789,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8530819992122561,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9818573216064324,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8400727823122196,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8165780269089832,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8467943550519685,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8250548954730255,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8400727823122196,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8328529050445128,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8072927513215282,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9423533375976219,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9516392657697579,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9751354061279336,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8250548954730255,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8400727823122196,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9751354061279336,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8328529050445128,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9003831088144789,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8328529050445128,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.960116671178051,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8072927513215282,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8400727823122196,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9423533375976219,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8530819992122561,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8645570256466222,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9423533375976219,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8530819992122561,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9206128861769003,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.8748218536318623,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.7970284567583876,0.11406844106463879,0.19047619047619047,D151,1,2013-05-24
0.9143250465096427,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9003831088144789,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9423533375976219,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8328529050445128,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9881422872215487,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9423533375976219,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.960116671178051,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.7970284567583876,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8530819992122561,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8400727823122196,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9751354061279336,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8072927513215282,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9423533375976219,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9818573216064324,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.7855540813805378,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8400727823122196,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9003831088144789,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9881422872215487,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9881422872215487,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9881422872215487,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9881422872215487,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9818573216064324,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8645570256466222,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8400727823122196,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8328529050445128,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8250548954730255,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8400727823122196,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8165780269089832,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8748218536318623,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.7855540813805378,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9516392657697579,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9818573216064324,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.9881422872215487,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8072927513215282,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8165780269089832,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.7855540813805378,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.7970284567583876,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
0.8748218536318623,0.17110266159695817,0.16666666666666669,D151,1,2013-05-24
