"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2013-03-10 10:30:35.715635,FALSE,FALSE,0,FALSE,2013-03-10 10:30:35.715635,0
2013-03-10 21:37:07.713195,TRUE,FALSE,0,FALSE,2013-03-10 21:37:07.713195,0
2013-03-11 10:27:59.370151,FALSE,FALSE,0,FALSE,2013-03-11 10:27:59.370151,0
2013-03-11 21:34:26.963874,TRUE,FALSE,0,FALSE,2013-03-11 21:34:26.963874,0
2013-03-12 10:31:37.847847,FALSE,FALSE,0,FALSE,2013-03-12 10:31:37.847847,0
2013-03-12 21:31:39.516321,TRUE,FALSE,0,FALSE,2013-03-12 21:31:39.516321,0
2013-03-13 10:29:44.325404,FALSE,FALSE,0,FALSE,2013-03-13 10:29:44.325404,0
2013-03-13 21:32:16.643807,TRUE,FALSE,0,FALSE,2013-03-13 21:32:16.643807,0
2013-03-14 10:27:49.744454,FALSE,FALSE,0,FALSE,2013-03-14 10:27:49.744454,0
2013-03-14 21:39:37.021014,TRUE,FALSE,0,FALSE,2013-03-14 21:39:37.021014,0
2013-03-15 10:25:29.077554,FALSE,FALSE,0,FALSE,2013-03-15 10:25:29.077554,0
2013-03-15 21:39:12.952396,TRUE,FALSE,0,FALSE,2013-03-15 21:39:12.952396,0
2013-03-16 10:29:25.912799,FALSE,FALSE,0,FALSE,2013-03-16 10:29:25.912799,0
2013-03-16 21:33:50.272872,TRUE,FALSE,0,FALSE,2013-03-16 21:33:50.272872,0
2013-03-17 10:26:57.450927,FALSE,FALSE,0,FALSE,2013-03-17 10:26:57.450927,0
2013-03-17 21:32:15.2292,TRUE,FALSE,0,FALSE,2013-03-17 21:32:15.2292,0
2013-03-18 10:24:11.278308,FALSE,FALSE,0,FALSE,2013-03-18 10:24:11.278308,0
2013-03-18 21:34:17.043019,TRUE,FALSE,0,FALSE,2013-03-18 21:34:17.043019,0
2013-03-19 10:23:45.891833,FALSE,FALSE,0,FALSE,2013-03-19 10:23:45.891833,0
2013-03-19 21:35:45.491771,TRUE,FALSE,0,FALSE,2013-03-19 21:35:45.491771,0
2013-03-20 10:27:30.777412,FALSE,FALSE,0,FALSE,2013-03-20 10:27:30.777412,0
2013-03-20 21:37:00.45006,TRUE,FALSE,0,FALSE,2013-03-20 21:37:00.45006,0
2013-03-21 10:24:54.984396,FALSE,FALSE,0,FALSE,2013-03-21 10:24:54.984396,0
2013-03-21 21:33:59.445993,TRUE,FALSE,0,FALSE,2013-03-21 21:33:59.445993,0
2013-03-22 10:23:38.189039,FALSE,FALSE,0,FALSE,2013-03-22 10:23:38.189039,0
2013-03-22 21:38:59.123892,TRUE,FALSE,0,FALSE,2013-03-22 21:38:59.123892,0
2013-03-23 10:13:45.832695,FALSE,FALSE,0,FALSE,2013-03-23 10:13:45.832695,0
2013-03-23 21:38:55.674596,TRUE,FALSE,0,FALSE,2013-03-23 21:38:55.674596,0
2013-03-24 10:20:15.676262,FALSE,FALSE,0,FALSE,2013-03-24 10:20:15.676262,0
2013-03-24 21:41:26.727873,TRUE,FALSE,0,FALSE,2013-03-24 21:41:26.727873,0
2013-03-25 10:22:35.995043,FALSE,FALSE,0,FALSE,2013-03-25 10:22:35.995043,0
2013-03-25 21:40:50.514576,TRUE,FALSE,0,FALSE,2013-03-25 21:40:50.514576,0
2013-03-26 10:21:27.680562,FALSE,FALSE,0,FALSE,2013-03-26 10:21:27.680562,0
2013-03-26 21:41:13.539805,TRUE,FALSE,0,FALSE,2013-03-26 21:41:13.539805,0
2013-03-27 10:20:08.684191,FALSE,FALSE,0,FALSE,2013-03-27 10:20:08.684191,0
2013-03-27 21:42:17.2292,TRUE,FALSE,0,FALSE,2013-03-27 21:42:17.2292,0
2013-03-28 10:14:03.587945,FALSE,FALSE,0,FALSE,2013-03-28 10:14:03.587945,0
2013-03-28 21:41:11.514756,TRUE,FALSE,0,FALSE,2013-03-28 21:41:11.514756,0
2013-03-29 10:09:28.912799,FALSE,FALSE,0,FALSE,2013-03-29 10:09:28.912799,0
2013-03-29 21:42:04.258528,TRUE,FALSE,0,FALSE,2013-03-29 21:42:04.258528,0
2013-03-30 10:19:28.912799,FALSE,FALSE,0,FALSE,2013-03-30 10:19:28.912799,0
2013-03-30 21:45:24.195284,TRUE,FALSE,0,FALSE,2013-03-30 21:45:24.195284,0
2013-03-31 10:34:12.391964,FALSE,FALSE,0,FALSE,2013-03-31 10:34:12.391964,0
2013-03-31 21:52:07.913354,TRUE,FALSE,0,FALSE,2013-03-31 21:52:07.913354,0
2013-04-01 10:31:34.567325,FALSE,FALSE,0,FALSE,2013-04-01 10:31:34.567325,0
2013-04-01 21:45:30.427399,TRUE,FALSE,0,FALSE,2013-04-01 21:45:30.427399,0
2013-04-02 10:34:32.356933,FALSE,FALSE,0,FALSE,2013-04-02 10:34:32.356933,0
2013-04-02 21:43:04.166791,TRUE,FALSE,0,FALSE,2013-04-02 21:43:04.166791,0
