"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2018-03-09 09:14:13.522156,FALSE,FALSE,0,FALSE,2018-03-09 09:14:13.522156,0
2018-03-09 19:52:41.976041,TRUE,FALSE,0,FALSE,2018-03-09 19:52:41.976041,0
2018-03-10 09:07:51.109899,FALSE,FALSE,0,FALSE,2018-03-10 09:07:51.109899,0
2018-03-10 19:39:46.437308,TRUE,FALSE,0,FALSE,2018-03-10 19:39:46.437308,0
2018-03-11 09:04:44.023959,FALSE,FALSE,0,FALSE,2018-03-11 09:04:44.023959,0
2018-03-11 19:56:15.893472,TRUE,FALSE,0,FALSE,2018-03-11 19:56:15.893472,0
2018-03-12 09:01:10.106528,FALSE,FALSE,0,FALSE,2018-03-12 09:01:10.106528,0
2018-03-12 20:00:09.070884,TRUE,FALSE,0,FALSE,2018-03-12 20:00:09.070884,0
2018-03-13 09:14:13.522156,FALSE,FALSE,0,FALSE,2018-03-13 09:14:13.522156,0
2018-03-13 19:51:43.760494,TRUE,FALSE,0,FALSE,2018-03-13 19:51:43.760494,0
2018-03-14 09:12:16.929116,FALSE,FALSE,0,FALSE,2018-03-14 09:12:16.929116,0
2018-03-14 19:52:41.976041,TRUE,FALSE,0,FALSE,2018-03-14 19:52:41.976041,0
2018-03-15 09:11:10.106528,FALSE,FALSE,0,FALSE,2018-03-15 09:11:10.106528,0
2018-03-15 19:43:12.477844,TRUE,FALSE,0,FALSE,2018-03-15 19:43:12.477844,0
2018-03-16 09:02:51.109899,FALSE,FALSE,0,FALSE,2018-03-16 09:02:51.109899,0
2018-03-16 19:57:35.091757,TRUE,FALSE,0,FALSE,2018-03-16 19:57:35.091757,0
2018-03-17 08:49:44.023959,FALSE,FALSE,0,FALSE,2018-03-17 08:49:44.023959,0
2018-03-17 20:13:12.477844,TRUE,FALSE,0,FALSE,2018-03-17 20:13:12.477844,0
2018-03-18 09:09:44.023959,FALSE,FALSE,0,FALSE,2018-03-18 09:09:44.023959,0
2018-03-18 19:47:35.091757,TRUE,FALSE,0,FALSE,2018-03-18 19:47:35.091757,0
2018-03-19 08:57:16.929116,FALSE,FALSE,0,FALSE,2018-03-19 08:57:16.929116,0
2018-03-19 20:01:15.893472,TRUE,FALSE,0,FALSE,2018-03-19 20:01:15.893472,0
2018-03-20 08:57:16.929116,FALSE,FALSE,0,FALSE,2018-03-20 08:57:16.929116,0
2018-03-20 19:53:12.477844,TRUE,FALSE,0,FALSE,2018-03-20 19:53:12.477844,0
2018-03-21 08:59:50.908243,FALSE,FALSE,0,FALSE,2018-03-21 08:59:50.908243,0
2018-03-21 19:48:12.477844,TRUE,FALSE,0,FALSE,2018-03-21 19:48:12.477844,0
2018-03-22 08:54:44.023959,FALSE,FALSE,0,FALSE,2018-03-22 08:54:44.023959,0
2018-03-22 20:06:04.529387,TRUE,FALSE,0,FALSE,2018-03-22 20:06:04.529387,0
2018-03-23 08:36:42.167721,FALSE,FALSE,0,FALSE,2018-03-23 08:36:42.167721,0
2018-03-23 20:08:12.477844,TRUE,FALSE,0,FALSE,2018-03-23 20:08:12.477844,0
2018-03-24 08:37:16.929116,FALSE,FALSE,0,FALSE,2018-03-24 08:37:16.929116,0
2018-03-24 20:11:13.776335,TRUE,FALSE,0,FALSE,2018-03-24 20:11:13.776335,0
2018-03-25 08:34:13.522156,FALSE,FALSE,0,FALSE,2018-03-25 08:34:13.522156,0
2018-03-25 20:06:13.776335,TRUE,FALSE,0,FALSE,2018-03-25 20:06:13.776335,0
2018-03-26 08:47:16.929116,FALSE,FALSE,0,FALSE,2018-03-26 08:47:16.929116,0
2018-03-26 19:53:12.477844,TRUE,FALSE,0,FALSE,2018-03-26 19:53:12.477844,0
2018-03-27 08:42:16.929116,FALSE,FALSE,0,FALSE,2018-03-27 08:42:16.929116,0
2018-03-27 20:04:34.890101,TRUE,FALSE,0,FALSE,2018-03-27 20:04:34.890101,0
2018-03-28 08:44:50.908243,FALSE,FALSE,0,FALSE,2018-03-28 08:44:50.908243,0
2018-03-28 20:03:12.477844,TRUE,FALSE,0,FALSE,2018-03-28 20:03:12.477844,0
2018-03-29 08:54:13.522156,FALSE,FALSE,0,FALSE,2018-03-29 08:54:13.522156,0
2018-03-29 20:03:12.477844,TRUE,FALSE,0,FALSE,2018-03-29 20:03:12.477844,0
2018-03-30 08:43:11.286551,FALSE,FALSE,0,FALSE,2018-03-30 08:43:11.286551,0
2018-03-30 20:03:12.477844,TRUE,FALSE,0,FALSE,2018-03-30 20:03:12.477844,0
2018-03-31 08:44:50.908243,FALSE,FALSE,0,FALSE,2018-03-31 08:44:50.908243,0
2018-03-31 20:03:12.477844,TRUE,FALSE,0,FALSE,2018-03-31 20:03:12.477844,0
2018-04-01 08:44:13.522156,FALSE,FALSE,0,FALSE,2018-04-01 08:44:13.522156,0
2018-04-01 20:19:07.53686,TRUE,FALSE,0,FALSE,2018-04-01 20:19:07.53686,0
2018-04-02 08:44:13.522156,FALSE,FALSE,0,FALSE,2018-04-02 08:44:13.522156,0
2018-04-02 19:58:12.477844,TRUE,FALSE,0,FALSE,2018-04-02 19:58:12.477844,0
2018-04-03 08:49:44.023959,FALSE,FALSE,0,FALSE,2018-04-03 08:49:44.023959,0
2018-04-03 20:12:11.48014,TRUE,FALSE,0,FALSE,2018-04-03 20:12:11.48014,0
2018-04-04 08:41:12.223665,FALSE,FALSE,0,FALSE,2018-04-04 08:41:12.223665,0
2018-04-04 20:27:41.976041,TRUE,FALSE,0,FALSE,2018-04-04 20:27:41.976041,0
2018-04-05 09:14:13.522156,FALSE,FALSE,0,FALSE,2018-04-05 09:14:13.522156,0
2018-04-05 20:58:12.477844,TRUE,FALSE,0,FALSE,2018-04-05 20:58:12.477844,0
2018-04-06 09:59:13.522156,FALSE,FALSE,0,FALSE,2018-04-06 09:59:13.522156,0
2018-04-06 21:38:12.477844,TRUE,FALSE,0,FALSE,2018-04-06 21:38:12.477844,0
2018-04-07 10:27:16.929116,FALSE,FALSE,0,FALSE,2018-04-07 10:27:16.929116,0
2018-04-07 21:51:15.893472,TRUE,FALSE,0,FALSE,2018-04-07 21:51:15.893472,0
2018-04-08 10:36:12.223665,FALSE,FALSE,0,FALSE,2018-04-08 10:36:12.223665,0
2018-04-08 21:47:41.976041,TRUE,FALSE,0,FALSE,2018-04-08 21:47:41.976041,0
2018-04-09 10:39:13.522156,FALSE,FALSE,0,FALSE,2018-04-09 10:39:13.522156,0
2018-04-09 21:45:09.070884,TRUE,FALSE,0,FALSE,2018-04-09 21:45:09.070884,0
2018-04-10 10:39:13.522156,FALSE,FALSE,0,FALSE,2018-04-10 10:39:13.522156,0
2018-04-10 21:47:41.976041,TRUE,FALSE,0,FALSE,2018-04-10 21:47:41.976041,0
2018-04-11 10:36:10.106528,FALSE,FALSE,0,FALSE,2018-04-11 10:36:10.106528,0
2018-04-11 21:46:15.893472,TRUE,FALSE,0,FALSE,2018-04-11 21:46:15.893472,0
2018-04-12 10:29:50.908243,FALSE,FALSE,0,FALSE,2018-04-12 10:29:50.908243,0
2018-04-12 21:50:09.070884,TRUE,FALSE,0,FALSE,2018-04-12 21:50:09.070884,0
2018-04-13 10:37:16.929116,FALSE,FALSE,0,FALSE,2018-04-13 10:37:16.929116,0
2018-04-13 21:49:27.827936,TRUE,FALSE,0,FALSE,2018-04-13 21:49:27.827936,0
2018-04-14 10:30:43.369027,FALSE,FALSE,0,FALSE,2018-04-14 10:30:43.369027,0
2018-04-14 21:47:41.976041,TRUE,FALSE,0,FALSE,2018-04-14 21:47:41.976041,0
2018-04-15 10:19:50.908243,FALSE,FALSE,0,FALSE,2018-04-15 10:19:50.908243,0
