"Twilight","Rise","Deleted","Marker","Inserted","Twilight3","Marker3"
2018-03-10 09:11:54.562692,FALSE,FALSE,0,FALSE,2018-03-10 09:11:54.562692,0
2018-03-10 19:35:58.760494,TRUE,FALSE,0,FALSE,2018-03-10 19:35:58.760494,0
2018-03-11 09:08:28.522156,FALSE,FALSE,0,FALSE,2018-03-11 09:08:28.522156,0
2018-03-11 19:50:58.760494,TRUE,FALSE,0,FALSE,2018-03-11 19:50:58.760494,0
2018-03-12 09:03:28.522156,FALSE,FALSE,0,FALSE,2018-03-12 09:03:28.522156,0
2018-03-12 19:46:50.091757,TRUE,FALSE,0,FALSE,2018-03-12 19:46:50.091757,0
2018-03-13 09:18:59.023959,FALSE,FALSE,0,FALSE,2018-03-13 09:18:59.023959,0
2018-03-13 19:45:28.776335,TRUE,FALSE,0,FALSE,2018-03-13 19:45:28.776335,0
2018-03-14 09:15:26.223665,FALSE,FALSE,0,FALSE,2018-03-14 09:15:26.223665,0
2018-03-14 19:49:00.437308,TRUE,FALSE,0,FALSE,2018-03-14 19:49:00.437308,0
2018-03-15 09:13:27.522156,FALSE,FALSE,0,FALSE,2018-03-15 09:13:27.522156,0
2018-03-15 19:41:49.091757,TRUE,FALSE,0,FALSE,2018-03-15 19:41:49.091757,0
2018-03-16 09:08:27.522156,FALSE,FALSE,0,FALSE,2018-03-16 09:08:27.522156,0
2018-03-16 19:51:49.091757,TRUE,FALSE,0,FALSE,2018-03-16 19:51:49.091757,0
2018-03-17 08:55:44.783329,FALSE,FALSE,0,FALSE,2018-03-17 08:55:44.783329,0
2018-03-17 20:00:57.760494,TRUE,FALSE,0,FALSE,2018-03-17 20:00:57.760494,0
2018-03-18 09:09:56.239506,FALSE,FALSE,0,FALSE,2018-03-18 09:09:56.239506,0
2018-03-18 19:44:00.437308,TRUE,FALSE,0,FALSE,2018-03-18 19:44:00.437308,0
2018-03-19 08:59:56.239506,FALSE,FALSE,0,FALSE,2018-03-19 08:59:56.239506,0
2018-03-19 20:00:56.760494,TRUE,FALSE,0,FALSE,2018-03-19 20:00:56.760494,0
2018-03-20 08:59:55.239506,FALSE,FALSE,0,FALSE,2018-03-20 08:59:55.239506,0
2018-03-20 19:51:48.091757,TRUE,FALSE,0,FALSE,2018-03-20 19:51:48.091757,0
2018-03-21 09:04:44.045553,FALSE,FALSE,0,FALSE,2018-03-21 09:04:44.045553,0
2018-03-21 19:56:24.48014,TRUE,FALSE,0,FALSE,2018-03-21 19:56:24.48014,0
2018-03-22 08:58:26.522156,FALSE,FALSE,0,FALSE,2018-03-22 08:58:26.522156,0
2018-03-22 19:55:56.760494,TRUE,FALSE,0,FALSE,2018-03-22 19:55:56.760494,0
2018-03-23 08:48:26.522156,FALSE,FALSE,0,FALSE,2018-03-23 08:48:26.522156,0
2018-03-23 20:10:55.630973,TRUE,FALSE,0,FALSE,2018-03-23 20:10:55.630973,0
2018-03-24 08:48:26.522156,FALSE,FALSE,0,FALSE,2018-03-24 08:48:26.522156,0
2018-03-24 20:11:54.976041,TRUE,FALSE,0,FALSE,2018-03-24 20:11:54.976041,0
2018-03-25 08:41:28.929116,FALSE,FALSE,0,FALSE,2018-03-25 08:41:28.929116,0
2018-03-25 20:01:47.091757,TRUE,FALSE,0,FALSE,2018-03-25 20:01:47.091757,0
2018-03-26 08:48:25.522156,FALSE,FALSE,0,FALSE,2018-03-26 08:48:25.522156,0
2018-03-26 19:50:27.893472,TRUE,FALSE,0,FALSE,2018-03-26 19:50:27.893472,0
2018-03-27 08:48:25.522156,FALSE,FALSE,0,FALSE,2018-03-27 08:48:25.522156,0
2018-03-27 20:06:47.091757,TRUE,FALSE,0,FALSE,2018-03-27 20:06:47.091757,0
2018-03-28 08:48:57.356559,FALSE,FALSE,0,FALSE,2018-03-28 09:48:25.522156,0
2018-03-28 20:12:24.477844,TRUE,FALSE,0,FALSE,2018-03-28 20:12:24.477844,0
2018-03-29 09:29:54.239506,FALSE,FALSE,0,FALSE,2018-03-29 09:29:54.239506,0
2018-03-29 21:05:25.776335,TRUE,FALSE,0,FALSE,2018-03-29 21:05:25.776335,0
2018-03-30 10:25:21.106528,FALSE,FALSE,0,FALSE,2018-03-30 10:25:21.106528,0
2018-03-30 21:42:23.477844,TRUE,FALSE,0,FALSE,2018-03-30 21:42:23.477844,0
2018-03-31 10:43:24.522156,FALSE,FALSE,0,FALSE,2018-03-31 10:43:24.522156,0
2018-03-31 21:55:24.776335,TRUE,FALSE,0,FALSE,2018-03-31 21:55:24.776335,0
2018-04-01 10:55:23.223665,FALSE,FALSE,0,FALSE,2018-04-01 10:55:23.223665,0
2018-04-01 22:00:54.760494,TRUE,FALSE,0,FALSE,2018-04-01 22:00:54.760494,0
2018-04-02 10:50:23.223665,FALSE,FALSE,0,FALSE,2018-04-02 10:50:23.223665,0
2018-04-02 22:10:54.760494,TRUE,FALSE,0,FALSE,2018-04-02 22:10:54.760494,0
2018-04-03 10:50:41.783329,FALSE,FALSE,0,FALSE,2018-04-03 10:50:41.783329,0
2018-04-03 22:09:53.487072,TRUE,FALSE,0,FALSE,2018-04-03 22:09:53.487072,0
2018-04-04 10:54:01.908243,FALSE,FALSE,0,FALSE,2018-04-04 10:54:01.908243,0
2018-04-04 22:08:22.983019,TRUE,FALSE,0,FALSE,2018-04-04 22:08:22.983019,0
2018-04-05 10:57:01.109899,FALSE,FALSE,0,FALSE,2018-04-05 10:57:01.109899,0
2018-04-05 22:09:03.443321,TRUE,FALSE,0,FALSE,2018-04-05 22:09:03.443321,0
2018-04-06 10:42:08.172064,FALSE,FALSE,0,FALSE,2018-04-06 10:42:08.172064,0
2018-04-06 22:08:26.838266,TRUE,FALSE,0,FALSE,2018-04-06 22:08:26.838266,0
2018-04-07 10:47:33.621528,FALSE,FALSE,0,FALSE,2018-04-07 10:47:33.621528,0
2018-04-07 21:52:22.477844,TRUE,FALSE,0,FALSE,2018-04-07 21:52:22.477844,0
2018-04-08 10:45:35.075232,FALSE,FALSE,0,FALSE,2018-04-08 10:45:35.075232,0
2018-04-08 22:03:56.437308,TRUE,FALSE,0,FALSE,2018-04-08 22:03:56.437308,0
2018-04-09 10:44:53.369027,FALSE,FALSE,0,FALSE,2018-04-09 10:44:53.369027,0
2018-04-09 22:01:45.091757,TRUE,FALSE,0,FALSE,2018-04-09 22:01:45.091757,0
2018-04-10 10:49:23.51986,FALSE,FALSE,0,FALSE,2018-04-10 10:49:23.51986,0
2018-04-10 22:06:44.091757,TRUE,FALSE,0,FALSE,2018-04-10 22:06:44.091757,0
2018-04-11 10:45:21.689942,FALSE,FALSE,0,FALSE,2018-04-11 10:45:21.689942,0
2018-04-11 22:04:18.070884,TRUE,FALSE,0,FALSE,2018-04-11 22:04:18.070884,0
2018-04-12 10:48:59.908243,FALSE,FALSE,0,FALSE,2018-04-12 10:48:59.908243,0
2018-04-12 22:02:21.477844,TRUE,FALSE,0,FALSE,2018-04-12 22:02:21.477844,0
2018-04-13 10:43:22.522156,FALSE,FALSE,0,FALSE,2018-04-13 10:43:22.522156,0
2018-04-13 22:01:44.091757,TRUE,FALSE,0,FALSE,2018-04-13 22:01:44.091757,0
2018-04-14 10:43:59.908243,FALSE,FALSE,0,FALSE,2018-04-14 10:43:59.908243,0
2018-04-14 21:56:50.976041,TRUE,FALSE,0,FALSE,2018-04-14 21:56:50.976041,0
2018-04-15 10:45:25.379113,FALSE,FALSE,0,FALSE,2018-04-15 10:45:25.379113,0
2018-04-15 22:11:19.48014,TRUE,FALSE,0,FALSE,2018-04-15 22:11:19.48014,0
2018-04-16 10:44:51.369027,FALSE,FALSE,0,FALSE,2018-04-16 10:44:51.369027,0
2018-04-16 22:06:43.091757,TRUE,FALSE,0,FALSE,2018-04-16 22:06:43.091757,0
2018-04-17 10:48:58.908243,FALSE,FALSE,0,FALSE,2018-04-17 10:48:58.908243,0
2018-04-17 22:05:23.893472,TRUE,FALSE,0,FALSE,2018-04-17 22:05:23.893472,0
2018-04-18 10:43:21.522156,FALSE,FALSE,0,FALSE,2018-04-18 10:43:21.522156,0
2018-04-18 22:10:51.760494,TRUE,FALSE,0,FALSE,2018-04-18 22:10:51.760494,0
2018-04-19 10:44:50.239506,FALSE,FALSE,0,FALSE,2018-04-19 10:44:50.239506,0
2018-04-19 22:07:20.477844,TRUE,FALSE,0,FALSE,2018-04-19 22:07:20.477844,0
2018-04-20 10:49:50.239506,FALSE,FALSE,0,FALSE,2018-04-20 10:49:50.239506,0
2018-04-20 22:11:18.48014,TRUE,FALSE,0,FALSE,2018-04-20 22:11:18.48014,0
2018-04-21 10:43:57.908243,FALSE,FALSE,0,FALSE,2018-04-21 10:43:57.908243,0
2018-04-21 21:58:41.890101,TRUE,FALSE,0,FALSE,2018-04-21 21:58:41.890101,0
2018-04-22 11:08:20.522156,FALSE,FALSE,0,FALSE,2018-04-22 11:08:20.522156,0
2018-04-22 21:42:19.477844,TRUE,FALSE,0,FALSE,2018-04-22 21:42:19.477844,0
2018-04-23 11:14:49.239506,FALSE,FALSE,0,FALSE,2018-04-23 11:14:49.239506,0
2018-04-23 21:41:42.091757,TRUE,FALSE,0,FALSE,2018-04-23 21:41:42.091757,0
2018-04-24 11:08:57.908243,FALSE,FALSE,0,FALSE,2018-04-24 11:08:57.908243,0
2018-04-24 21:37:19.477844,TRUE,FALSE,0,FALSE,2018-04-24 21:37:19.477844,0
2018-04-25 11:05:37.783329,FALSE,FALSE,0,FALSE,2018-04-25 11:05:37.783329,0
2018-04-25 21:37:19.477844,TRUE,FALSE,0,FALSE,2018-04-25 21:37:19.477844,0
2018-04-26 11:13:56.908243,FALSE,FALSE,0,FALSE,2018-04-26 11:13:56.908243,0
2018-04-26 21:44:15.070884,TRUE,FALSE,0,FALSE,2018-04-26 21:44:15.070884,0
2018-04-27 10:58:19.522156,FALSE,FALSE,0,FALSE,2018-04-27 10:58:19.522156,0
2018-04-27 21:45:21.893472,TRUE,FALSE,0,FALSE,2018-04-27 21:45:21.893472,0
2018-04-28 11:10:18.223665,FALSE,FALSE,0,FALSE,2018-04-28 11:10:18.223665,0
2018-04-28 21:36:17.48014,TRUE,FALSE,0,FALSE,2018-04-28 21:36:17.48014,0
2018-04-29 11:14:49.369027,FALSE,FALSE,0,FALSE,2018-04-29 11:14:49.369027,0
2018-04-29 21:36:17.48014,TRUE,FALSE,0,FALSE,2018-04-29 21:36:17.48014,0
2018-04-30 11:16:22.929116,FALSE,FALSE,0,FALSE,2018-04-30 11:16:22.929116,0
2018-04-30 21:28:40.890101,TRUE,FALSE,0,FALSE,2018-04-30 21:28:40.890101,0
2018-05-01 11:13:50.023959,FALSE,FALSE,0,FALSE,2018-05-01 11:13:50.023959,0
2018-05-01 21:24:14.070884,TRUE,FALSE,0,FALSE,2018-05-01 21:24:14.070884,0
2018-05-02 11:13:55.908243,FALSE,FALSE,0,FALSE,2018-05-02 11:13:55.908243,0
2018-05-02 21:34:14.070884,TRUE,FALSE,0,FALSE,2018-05-02 21:34:14.070884,0
2018-05-03 11:09:19.51986,FALSE,FALSE,0,FALSE,2018-05-03 11:09:19.51986,0
2018-05-03 21:43:51.437308,TRUE,FALSE,0,FALSE,2018-05-03 21:43:51.437308,0
2018-05-04 11:13:55.908243,FALSE,FALSE,0,FALSE,2018-05-04 11:13:55.908243,0
2018-05-04 21:50:20.893472,TRUE,FALSE,0,FALSE,2018-05-04 21:50:20.893472,0
2018-05-05 11:21:21.929116,FALSE,FALSE,0,FALSE,2018-05-05 11:21:21.929116,0
2018-05-05 21:30:23.767435,TRUE,FALSE,0,FALSE,2018-05-05 21:30:23.767435,0
2018-05-06 11:23:49.023959,FALSE,FALSE,0,FALSE,2018-05-06 11:23:49.023959,0
2018-05-06 21:01:40.091757,TRUE,FALSE,0,FALSE,2018-05-06 21:01:40.091757,0
2018-05-07 11:01:20.929116,FALSE,FALSE,0,FALSE,2018-05-07 11:01:20.929116,0
2018-05-07 20:01:39.091757,TRUE,FALSE,0,FALSE,2018-05-07 20:01:39.091757,0
2018-05-08 11:03:17.522156,FALSE,FALSE,0,FALSE,2018-05-08 11:03:17.522156,0
2018-05-08 20:00:17.776335,TRUE,FALSE,0,FALSE,2018-05-08 20:00:17.776335,0
2018-05-09 10:56:55.109899,FALSE,FALSE,0,FALSE,2018-05-09 10:56:55.109899,0
2018-05-09 19:56:39.091757,TRUE,FALSE,0,FALSE,2018-05-09 19:56:39.091757,0
2018-05-10 10:50:16.223665,FALSE,FALSE,0,FALSE,2018-05-10 10:50:16.223665,0
